claim_id,claim_date,customer_id,customer_name,sku_id,claim_type,quantity,claim_amount,approved_amount,status,reason_text,document_status
CEACLM0000506,2025-05-05,CEASUB001695,City Suresh Chemicals,CEA0019,Road hazard,51,31052.33,23402.02,Pending photo,expired stock,complete
CEACLM0000507,11/07/2024,CEASUB001758,Modern Deepak Associates,CEA0007,Road hazard,32,34885.88,17158.64,Settled,wrong SKU billed,invoice missing
CEACLM0000508,2024-04-14,CEASUB002977,Lucky Naveen Hardware,CEA0015,Scheme claim,28,62201.86,29871.78,Rejected,dealer says slow moving,photo missing
CEACLM0000509,2025-10-21,CEADLR000659,Shree Ganesh Agro,CEA0028,Road hazard,33,71793.11,56031.97,Open,damaged in transit,complete
CEACLM0000510,2025-02-06,CEASUB000979,New Naveen Mart,CEA0014,Tread wear,22,45403.17,34252.56,Pending photo,batch issue,duplicate suspected
CEACLM0000511,2024-11-07,CEASUB002108,Star Priya Tyres,CEA0018,Road hazard,36,66922.05,10193.69,Open,warranty defect,duplicate suspected
CEACLM0000512,2025-05-27,CEASUB004399,Metro Prakash Fertilisers,CEA0030,Bead damage,25,45027.29,27289.46,Pending photo,leakage,complete
CEACLM0000513,2025-10-21,CEASUB003812,Balaji Geetha Corporation,CEA0012,Transit damage,12,64124.80,45460.02,Approved,leakage,manual approval
CEACLM0000514,2025-06-01,CEASUB002569,United Yusuf Tyres,CEA0010,Warranty claim,34,4800.56,574.68,Pending photo,warranty defect,photo missing
CEACLM0000515,2025-12-09,CEASUB000433,METRO ANAND TYRES,CEA0024,Warranty claim,28,35752.53,12812.51,Open,batch issue,duplicate suspected
CEACLM0000516,2024-08-30,CEASUB000913,Sri Arun Corporation,CEA0037,Transit damage,26,62504.48,3099.89,Open,leakage,manual approval
CEACLM0000517,2024-12-31,CEASUB002710,Mahalakshmi Sanjay Distributors,CEA0007,Scheme claim,29,16457.49,1963.77,Credit note raised,batch issue,complete
CEACLM0000518,2024-04-16,CEADLR000474,MODERN SANJAY PAINTS,CEA0015,Scheme claim,30,10158.47,6039.10,Rejected,wrong SKU billed,complete
CEACLM0000519,07/20/2024,CEASUB002910,New Priya Tyres,CEA0035,Scheme claim,34,40585.41,694.76,Pending photo,batch issue,duplicate suspected
CEACLM0000520,2025-12-02,CEASUB000496,Ganesh Ganesh Traders,CEA0027,Warranty claim,58,40728.90,34287.35,Credit note raised,leakage,invoice missing
CEACLM0000521,2025-11-10,CEADLR000309,Royal Arun Tyres,CEA0023,Road hazard,7,22707.24,9869.29,Pending photo,leakage,invoice missing
CEACLM0000522,2025-03-22,CEASUB000597,Prime Chandra Paints,CEA0035,Warranty claim,19,60153.56,27199.53,Approved,batch issue,manual approval
CEACLM0000523,2024-10-21,CEASUB001893,Balaji Sanjay Tyres,CEA0022,Scheme claim,52,73268.03,62976.92,Pending photo,dealer says slow moving,manual approval
CEACLM0000524,2024-11-06,CEASUB001914,SRI Sanjay Paints,CEA0017,Manufacturing defect,17,53394.77,31108.93,Credit note raised,damaged in transit,invoice missing
CEACLM0000525,2024-07-04,CEASUB002056,Ganesh Karthik Tyres,CEA0018,Manufacturing defect,27,59265.23,6370.91,Settled,wrong SKU billed,duplicate suspected
CEACLM0000526,2025-06-29,CEASUB003246,Shree Naveen Hardware,CEA0008,Manufacturing defect,54,53519.23,32623.49,Approved,rate difference,complete
CEACLM0000527,2025-08-30,CEASUB001272,Lucky Arun Tyres,CEA0015,Manufacturing defect,12,44915.43,26890.46,Credit note raised,damaged in transit,invoice missing
CEACLM0000528,2025-11-17,CEADLR000544,Metro Geetha Depot,CEA0031,Scheme claim,52,84632.32,28964.90,Pending photo,wrong SKU billed,complete
CEACLM0000529,2024-06-24,CEASUB003316,Kaveri Sanjay Tyres,CEA0021,Manufacturing defect,1,66136.53,46087.10,Open,expired stock,photo missing
CEACLM0000530,2026-02-21,CEADLR000257,Modern Deepak Mart,CEA0004,Manufacturing defect,6,39386.45,7113.78,Open,batch issue,duplicate suspected
CEACLM0000531,2024-04-08,CEASUB003873,Sree Sowmya Mart,CEA0034,Warranty claim,27,6944.96,6411.40,Credit note raised,dealer says slow moving,complete
CEACLM0000532,06/17/2025,CEADLR000511,Prime Suresh Fertilisers,CEA0023,Bead damage,2,12309.46,7755.72,Pending photo,rate difference,photo missing
CEACLM0000533,2025-12-18,CEASUB001142,Murugan Venkatesh Mart,CEA0030,Bead damage,17,32218.39,31157.45,Credit note raised,rate difference,duplicate suspected
CEACLM0000534,2025-10-20,CEASUB000943,Kaveri Kavya Stores,CEA0021,Manufacturing defect,30,84398.55,74878.00,Rejected,expired stock,photo missing
CEACLM0000535,2025-11-26,CEASUB002640,Kaveri Prakash Distributors,CEA0005,Road hazard,6,7207.04,6217.69,Rejected,rate difference,duplicate suspected
CEACLM0000536,11/09/2024,CEADLR000131,Vijaya Anand Distributors,CEA0030,Tread wear,42,70913.21,43745.84,Approved,batch issue,manual approval
CEACLM0000537,2024-07-06,CEASUB002905,Kaveri Meena Fertilisers,CEA0001,Manufacturing defect,34,5452.56,4283.91,Pending photo,dealer says slow moving,complete
CEACLM0000538,2025-09-25,CEADLR000547,Vijaya Jagan Distributors,CEA0015,Tread wear,55,41271.96,29551.56,Pending photo,leakage,manual approval
CEACLM0000539,2024-07-24,CEASUB003706,Vijaya Yusuf Fertilisers,CEA0006,Transit damage,23,75206.65,54786.57,Settled,wrong SKU billed,duplicate suspected
CEACLM0000540,2025-10-30,CEASUB002886,National Lokesh Sales,CEA0012,Transit damage,55,82045.93,12643.67,Rejected,leakage,photo missing
CEACLM0000541,2025-01-20,CEASUB003219,Modern Farida Fertilisers,CEA0002,Warranty claim,9,50537.96,48092.10,Pending photo,rate difference,manual approval
CEACLM0000542,2026-02-10,CEASUB000622,Mahalakshmi Naveen Tyres,CEA0004,Transit damage,53,21877.29,21465.82,Settled,damaged in transit,duplicate suspected
CEACLM0000543,2025-09-28,CEASUB001734,CITY KAVYA TYRES,CEA0025,Warranty claim,6,20381.93,12744.06,Settled,leakage,invoice missing
CEACLM0000544,2025-03-13,CEASUB004353,Ganesh Venkatesh Enterprises,CEA0031,Manufacturing defect,46,21626.87,17793.36,Pending photo,rate difference,manual approval
CEACLM0000545,2024-08-02,CEASUB000766,Sree Prakash Tyres,CEA0036,Road hazard,25,61976.59,52628.15,Open,damaged in transit,invoice missing
CEACLM0000546,2024-04-23,CEASUB002278,Star Deepak Paints,CEA0019,Warranty claim,13,52343.79,1015.95,Credit note raised,warranty defect,complete
CEACLM0000547,2024-07-11,CEASUB001030,Star Irfan Stores,CEA0001,Scheme claim,31,48926.34,2306.22,Settled,batch issue,photo missing
CEACLM0000548,2025-06-23,CEASUB000926,New Yusuf Traders,CEA0007,Manufacturing defect,56,59670.27,20493.82,Rejected,leakage,invoice missing
CEACLM0000549,2024-07-20,CEASUB001952,Metro Geetha Chemicals,CEA0029,Scheme claim,47,42718.87,2929.23,Pending photo,batch issue,manual approval
CEACLM0000550,2025-04-11,CEASUB003041,New Naveen Paints,CEA0015,Road hazard,56,31584.31,27118.42,Approved,leakage,invoice missing
CEACLM0000551,20-Aug-25,CEADLR000140,Prime Chandra Tyres,CEA0033,Manufacturing defect,43,4315.06,240.64,Approved,dealer says slow moving,invoice missing
CEACLM0000552,2024-09-02,CEASUB003920,New Irfan Agencies,CEA0029,Road hazard,17,34967.55,19889.93,Rejected,batch issue,invoice missing
CEACLM0000553,2024-05-29,CEASUB004069,Metro Naveen Tyres,CEA0038,Warranty claim,38,56961.15,31533.79,Credit note raised,batch issue,manual approval
CEACLM0000554,2025-03-19,CEASUB002811,Murugan Sanjay Tyres,CEA0014,Road hazard,4,5856.56,4028.91,Open,warranty defect,complete
CEACLM0000555,2024-07-29,CEASUB000278,Lucky Priya Associates,CEA0027,Scheme claim,28,30921.06,10888.91,Credit note raised,leakage,complete
CEACLM0000556,2025-06-01,CEASUB004169,Royal Yusuf Tyres,CEA0012,Bead damage,28,72974.74,41668.85,Pending photo,rate difference,manual approval
CEACLM0000557,2024-10-04,CEASUB004297,New Deepak Agencies,CEA0014,Manufacturing defect,17,23741.97,14295.97,Settled,expired stock,manual approval
CEACLM0000558,2025-02-08,CEASUB002662,New Yusuf Distributors Ltd,CEA0003,Transit damage,22,61550.59,5870.49,Credit note raised,dealer says slow moving,photo missing
CEACLM0000559,2026-01-02,CEASUB004366,Kaveri Priya Chemicals,CEA0011,Warranty claim,31,60784.29,7583.74,Open,expired stock,duplicate suspected
CEACLM0000560,2025-06-17,CEASUB000557,Vijaya Hari Distributors,CEA0020,Bead damage,44,26177.79,3546.38,Open,dealer says slow moving,photo missing
CEACLM0000561,2026-02-16,CEASUB001337,Sree Bala Tyres,CEA0008,Bead damage,3,68511.76,12366.40,Credit note raised,batch issue,invoice missing
CEACLM0000562,2025-11-06,CEASUB002128,Sree Sowmya Traders,CEA0001,Manufacturing defect,35,45164.73,22603.37,Open,rate difference,duplicate suspected
CEACLM0000563,2025-06-10,CEASUB003676,Sri Venkatesh Tyres,CEA0022,Transit damage,22,10339.66,3880.50,Rejected,damaged in transit,invoice missing
CEACLM0000564,2024-05-10,CEASUB001934,Royal Jagan Tyres,CEA0031,Road hazard,45,84705.40,69165.97,Approved,wrong SKU billed,complete
CEACLM0000565,30/08/2024,CEASUB004285,Metro Jagan Chemicals,CEA0028,Road hazard,58,6081.91,3513.35,Pending photo,rate difference,invoice missing
CEACLM0000566,08-Oct-25,CEASUB001967,Metro Naveen Enterprises,CEA0035,Scheme claim,27,80511.55,43443.61,Pending photo,rate difference,invoice missing
CEACLM0000567,2024-06-11,CEASUB001677,Murugan Bala Tyres,CEA0035,Tread wear,15,46381.91,33227.92,Settled,leakage,duplicate suspected
CEACLM0000568,2024-06-02,CEASUB001657,National Chandra Tyres,CEA0016,Warranty claim,20,20702.61,6552.79,Pending photo,wrong SKU billed,manual approval
CEACLM0000569,2025-07-22,CEASUB000457,Prime Deepak Tyres,CEA0027,Tread wear,25,43887.51,18340.91,Rejected,batch issue,invoice missing
CEACLM0000570,06/06/2024,CEASUB000545,Sree Venkatesh Chemicals,CEA0015,Bead damage,46,19448.24,1767.85,Credit note raised,rate difference,manual approval
CEACLM0000571,2024-09-19,CEASUB002357,United Priya Tyres,CEA0016,Scheme claim,42,83481.13,40884.12,Approved,batch issue,duplicate suspected
CEACLM0000572,2025-01-27,CEADLR000426,Sri Kavya Tyres,CEA0004,Scheme claim,10,34110.58,21676.78,Rejected,batch issue,photo missing
CEACLM0000573,10/04/2025,CEASUB003348,New Revathi Tyres,CEA0006,Transit damage,20,51976.38,7683.21,Approved,damaged in transit,duplicate suspected
CEACLM0000574,05/05/2024,CEASUB002190,Vijaya Lakshmi Distributors,CEA0034,Manufacturing defect,30,32873.63,15272.18,Pending photo,dealer says slow moving,photo missing
CEACLM0000575,13/03/2026,CEASUB000650,Sri Farida Tyres,CEA0002,Transit damage,57,24461.52,16970.93,Approved,leakage,photo missing
CEACLM0000576,05/10/2024,CEASUB004377,Prime Senthil Associates,CEA0001,Scheme claim,31,23865.88,405.58,Rejected,expired stock,duplicate suspected
CEACLM0000577,2024-12-14,CEASUB001635,Sree Kavya Mart,CEA0013,Transit damage,48,56893.22,18449.08,Credit note raised,warranty defect,manual approval
CEACLM0000578,01/09/2025,CEASUB000374,Sree Karthik Sales,CEA0019,Bead damage,57,20751.50,7786.55,Settled,wrong SKU billed,photo missing
CEACLM0000579,2024-12-25,CEASUB002247,New Irfan Sales,CEA0008,Transit damage,17,84159.55,52705.52,Credit note raised,expired stock,photo missing
CEACLM0000580,07-Feb-26,CEADLR000578,Lucky Irfan Fertilisers,CEA0024,Scheme claim,34,30460.69,29796.30,Open,expired stock,photo missing
CEACLM0000581,2026-01-14,CEASUB001884,National Ganesh Tyres,CEA0016,Tread wear,60,35398.41,17744.35,Approved,warranty defect,duplicate suspected
CEACLM0000582,11/01/2025,CEADLR000279,Star Meena Enterprises,CEA0025,Transit damage,8,34330.47,13689.71,Pending photo,wrong SKU billed,manual approval
CEACLM0000583,2026-02-17,CEASUB003602,National Suresh Fertilisers,CEA0022,Manufacturing defect,51,43827.78,8603.30,Pending photo,batch issue,manual approval
CEACLM0000584,2026-01-20,CEASUB003320,Lucky Meena Services,CEA0021,Tread wear,53,20407.48,10322.41,Pending photo,batch issue,invoice missing
CEACLM0000585,2025-06-03,CEASUB000661,National Venkatesh Enterprises,CEA0038,Manufacturing defect,59,70036.25,35399.32,Credit note raised,wrong SKU billed,duplicate suspected
CEACLM0000586,2025-08-09,CEASUB002194,National Lakshmi Tyres,CEA0001,Scheme claim,59,37228.67,1755.87,Pending photo,batch issue,invoice missing
CEACLM0000587,02/18/2025,CEASUB004304,Sri Suresh Agro,CEA0030,Tread wear,14,77731.28,55060.83,Settled,expired stock,photo missing
CEACLM0000588,2024-08-19,CEASUB000075,Balaji Sowmya Depot,CEA0003,Warranty claim,55,3987.73,1393.54,Settled,expired stock,duplicate suspected
CEACLM0000589,08/03/2025,CEASUB000339,Murugan Senthil Chemicals,CEA0015,Warranty claim,57,44511.59,38933.77,Approved,expired stock,complete
CEACLM0000590,2024-09-30,CEASUB003741,Murugan Manoj Tyres,CEA0022,Road hazard,29,59560.93,28060.49,Approved,rate difference,invoice missing
CEACLM0000591,2025-01-11,CEASUB003872,Mahalakshmi Farida Agencies,CEA0026,Scheme claim,41,67430.47,26660.44,Open,wrong SKU billed,photo missing
CEACLM0000592,2024-12-16,CEASUB001157,Metro Priya Tyres,CEA0031,Warranty claim,47,13710.96,13057.12,Credit note raised,dealer says slow moving,duplicate suspected
CEACLM0000593,2024-06-25,CEADLR000350,Ganesh Irfan Stores,CEA0016,Bead damage,47,56554.77,31236.98,Pending photo,warranty defect,photo missing
CEACLM0000594,2025-02-13,CEASUB001098,Metro Venkatesh Hardware,CEA0015,Transit damage,4,19996.79,18630.17,Open,wrong SKU billed,manual approval
CEACLM0000595,2024-09-30,CEASUB003569,Modern Farida Distributors,CEA0028,Warranty claim,6,32291.26,32236.46,Approved,rate difference,complete
CEACLM0000596,12/07/2024,CEASUB001786,Sree Meena Tyres,CEA0005,Tread wear,24,56529.70,1177.44,Approved,damaged in transit,manual approval
CEACLM0000597,2025-03-19,CEASUB002868,Kaveri Bala Services,CEA0033,Warranty claim,40,16061.41,10792.12,Settled,rate difference,duplicate suspected
CEACLM0000598,2024-10-23,CEASUB000253,New Irfan Tyres,CEA0022,Scheme claim,46,59803.01,23471.71,Credit note raised,batch issue,complete
CEACLM0000599,03/02/2026,CEASUB001287,Lucky Prakash Traders,CEA0018,Road hazard,27,9231.97,8155.28,Open,batch issue,manual approval
CEACLM0000600,05-Sep-25,CEADLR000610,Kaveri Suresh Tyres,CEA0034,Tread wear,58,18579.55,5319.44,Pending photo,batch issue,complete
CEACLM0000601,2024-11-28,CEASUB001018,City Sanjay Tyres,CEA0007,Scheme claim,2,51305.34,8785.97,Settled,expired stock,duplicate suspected
CEACLM0000602,2025-06-10,CEASUB003600,Sri Arun Agencies,CEA0020,Transit damage,38,83287.39,19851.51,Approved,expired stock,complete
CEACLM0000603,2026-02-27,CEASUB000228,Murugan Anand Tyres,CEA0032,Tread wear,43,35590.28,15343.53,Rejected,leakage,manual approval
CEACLM0000604,19-Apr-24,CEADLR000627,Modern Anand Stores,CEA0036,Manufacturing defect,35,20101.37,13058.18,Settled,expired stock,photo missing
CEACLM0000605,2024-12-08,CEASUB004429,Mahalakshmi Kavya Tyres,CEA0031,Scheme claim,17,9828.38,9592.09,Credit note raised,rate difference,duplicate suspected
CEACLM0000606,12/05/2025,CEASUB000590,Modern Prakash Tyres,CEA0029,Warranty claim,53,49517.92,41907.64,Open,expired stock,complete
CEACLM0000607,2025-03-14,CEASUB000790,Prime Rafiq Tyres,CEA0006,Bead damage,5,41535.33,9870.10,Open,damaged in transit,manual approval
CEACLM0000608,2025-03-31,CEADLR000723,Ganesh Chandra Tyres,CEA0011,Tread wear,7,78794.11,19690.05,Rejected,expired stock,duplicate suspected
CEACLM0000609,2024-09-08,CEASUB001967,Metro Naveen Enterprises,CEA0009,Scheme claim,1,70934.53,53755.40,Open,wrong SKU billed,photo missing
CEACLM0000610,2025-03-23,CEASUB000665,Murugan Kavya Tyres,CEA0016,Road hazard,40,57343.62,53972.16,Approved,dealer says slow moving,manual approval
CEACLM0000611,2025-09-28,CEASUB002867,Modern Rafiq Tyres,CEA0017,Tread wear,5,44857.18,6108.87,Credit note raised,damaged in transit,invoice missing
CEACLM0000612,2025-05-29,CEASUB004388,Modern Sanjay Tyres,CEA0016,Bead damage,40,83828.36,48005.18,Pending photo,batch issue,photo missing
CEACLM0000613,2025-01-11,CEASUB000760,Metro Suresh Agro,CEA0023,Scheme claim,1,15548.27,2623.68,Rejected,leakage,manual approval
CEACLM0000614,14-Dec-25,CEASUB002185,Sri Irfan Corporation,CEA0008,Tread wear,34,13961.05,6639.62,Settled,warranty defect,complete
CEACLM0000615,2024-07-08,CEASUB001460,Modern Lokesh Services,CEA0024,Transit damage,35,3019.90,1216.43,Pending photo,wrong SKU billed,duplicate suspected
CEACLM0000616,2024-12-30,CEASUB004462,Sri Bala Distributors,CEA0012,Warranty claim,39,54206.77,27059.87,Settled,damaged in transit,complete
CEACLM0000617,24/01/2025,CEASUB001481,Royal Lokesh Stores,CEA0004,Tread wear,10,26998.07,21914.25,Settled,rate difference,photo missing
CEACLM0000618,2024-05-01,CEADLR000160,Vijaya Prakash Sales,CEA0017,Transit damage,2,43911.34,40905.03,Rejected,leakage,photo missing
CEACLM0000619,2025-07-07,CEASUB000089,Mahalakshmi Lakshmi Distributors,CEA0012,Bead damage,21,37234.65,8828.44,Credit note raised,leakage,invoice missing
CEACLM0000620,2026-01-25,CEASUB000840,MODERN GANESH DISTRIBUTORS,CEA0026,Warranty claim,5,41505.12,6580.77,Approved,rate difference,complete
CEACLM0000621,10/15/2024,CEASUB002124,United Prakash Chemicals,CEA0031,Scheme claim,16,52150.47,14471.40,Rejected,leakage,invoice missing
CEACLM0000622,28-Dec-25,CEADLR000266,City Rafiq Tyres,CEA0031,Transit damage,16,74501.07,71252.59,Approved,damaged in transit,invoice missing
CEACLM0000623,2024-07-27,CEASUB004062,Balaji Rafiq Tyres,CEA0002,Road hazard,56,45854.82,43014.39,Settled,wrong SKU billed,complete
CEACLM0000624,2025-02-26,CEASUB003193,Royal Suresh Hardware,CEA0015,Transit damage,31,22120.82,4970.67,Credit note raised,rate difference,invoice missing
CEACLM0000625,2025-10-23,CEASUB003197,Ganesh Geetha Tyres,CEA0037,Transit damage,10,26740.59,25137.28,Settled,dealer says slow moving,duplicate suspected
CEACLM0000626,04-Dec-24,CEASUB002876,National Manoj Agencies,CEA0007,Transit damage,52,40441.36,15761.59,Open,damaged in transit,manual approval
CEACLM0000627,2024-04-30,CEASUB001682,Murugan Sanjay Mart Ltd,CEA0016,Scheme claim,45,17298.50,1320.91,Pending photo,dealer says slow moving,duplicate suspected
CEACLM0000628,2025-04-11,CEASUB004239,BALAJI BALA TYRES,CEA0005,Manufacturing defect,38,81395.25,50095.88,Credit note raised,leakage,photo missing
CEACLM0000629,29-Jul-24,CEADLR000142,Sri Karthik Tyres,CEA0035,Road hazard,13,34424.72,5721.85,Settled,damaged in transit,complete
CEACLM0000630,13/09/2024,CEASUB000015,Ganesh Lokesh Tyres,CEA0004,Scheme claim,30,16184.66,15571.31,Credit note raised,expired stock,manual approval
CEACLM0000631,2024-08-22,CEASUB003346,Star Irfan Tyres,CEA0016,Manufacturing defect,30,65423.42,17620.15,Approved,expired stock,photo missing
CEACLM0000632,2024-10-21,CEADLR000749,Sri Yusuf Corporation,CEA0027,Bead damage,7,82376.50,3471.54,Settled,leakage,complete
CEACLM0000633,2024-05-30,CEASUB001244,Metro Deepak Tyres,CEA0005,Warranty claim,26,59361.81,11816.07,Pending photo,damaged in transit,manual approval
CEACLM0000634,2024-09-02,CEASUB001735,Royal Lakshmi Services,CEA0009,Manufacturing defect,60,77438.39,41059.31,Approved,wrong SKU billed,complete
CEACLM0000635,2024-06-05,CEASUB003408,National Lakshmi Stores,CEA0035,Scheme claim,9,33844.21,4864.12,Approved,expired stock,invoice missing
CEACLM0000636,2026-03-20,CEASUB000461,National Arun Associates,CEA0038,Bead damage,58,68374.06,55218.91,Settled,damaged in transit,duplicate suspected
CEACLM0000637,31-May-24,CEADLR000322,Mahalakshmi Bala Agencies,CEA0035,Bead damage,57,42930.92,40268.19,Credit note raised,batch issue,duplicate suspected
CEACLM0000638,2026-03-02,CEASUB000650,Sri Farida Tyres,CEA0005,Transit damage,56,38498.80,22618.17,Credit note raised,expired stock,photo missing
CEACLM0000639,30/09/2025,CEASUB003721,Modern Naveen Agencies,CEA0031,Manufacturing defect,15,75108.14,48633.71,Approved,expired stock,invoice missing
CEACLM0000640,2025-07-28,CEASUB003189,Mahalakshmi Rafiq Distributors,CEA0006,Warranty claim,25,40286.63,29980.19,Open,wrong SKU billed,invoice missing
CEACLM0000641,2026-03-12,CEASUB001680,Lucky Bala Tyres,CEA0029,Scheme claim,19,32894.39,5959.09,Credit note raised,leakage,manual approval
CEACLM0000642,2025-01-26,CEADLR000331,Balaji Bala Traders,CEA0022,Tread wear,25,5342.37,1775.69,Approved,wrong SKU billed,duplicate suspected
CEACLM0000643,2025-07-15,CEADLR000262,Murugan Naveen Paints,CEA0015,Transit damage,22,40109.42,481.30,Settled,expired stock,duplicate suspected
CEACLM0000644,10/04/2024,CEASUB000440,Metro Karthik Services,CEA0013,Tread wear,15,34864.98,12873.07,Rejected,batch issue,invoice missing
CEACLM0000645,2025-02-03,CEASUB004283,Ganesh Arun Agro,CEA0037,Road hazard,13,57506.21,760.47,Rejected,expired stock,manual approval
CEACLM0000646,09/08/2025,CEADLR000603,Vijaya Revathi Tyres,CEA0001,Manufacturing defect,7,33970.51,18959.91,Settled,warranty defect,photo missing
CEACLM0000647,09/11/2024,CEADLR000115,Sri Jagan Hardware,CEA0026,Road hazard,53,48786.07,8426.07,Credit note raised,wrong SKU billed,complete
CEACLM0000648,2025-06-07,CEASUB003115,Shree Geetha Stores,CEA0033,Scheme claim,37,29933.36,8419.16,Approved,damaged in transit,invoice missing
CEACLM0000649,2024-09-06,CEASUB000334,Modern Irfan Tyres,CEA0027,Scheme claim,20,20663.73,8334.72,Open,leakage,photo missing
CEACLM0000650,2025-11-30,CEASUB002163,Balaji Priya Mart,CEA0032,Scheme claim,27,82758.57,26331.50,Approved,wrong SKU billed,manual approval
CEACLM0000651,2024-05-27,CEADLR000350,Ganesh Irfan Stores,CEA0004,Scheme claim,50,57325.89,26003.55,Pending photo,warranty defect,duplicate suspected
CEACLM0000652,2026-01-09,CEASUB000681,New Priya Chemicals,CEA0027,Road hazard,19,34780.80,23518.57,Approved,damaged in transit,photo missing
CEACLM0000653,13-Nov-24,CEASUB003221,Ganesh Sanjay Sales,CEA0026,Bead damage,26,59577.00,14860.20,Open,warranty defect,manual approval
CEACLM0000654,03/11/2024,CEASUB000903,Shree Senthil Tyres,CEA0002,Scheme claim,46,78273.68,7100.26,Approved,expired stock,duplicate suspected
CEACLM0000655,2025-05-10,CEASUB003755,BALAJI HARI DEPOT,CEA0031,Tread wear,14,27840.01,17363.43,Rejected,damaged in transit,photo missing
CEACLM0000656,02-Jul-24,CEADLR000737,Kaveri Rafiq Paints,CEA0005,Bead damage,42,77775.58,39694.24,Settled,dealer says slow moving,manual approval
CEACLM0000657,2026-01-04,CEASUB003576,Metro Anand Tyres,CEA0005,Warranty claim,31,76549.60,66520.88,Pending photo,batch issue,invoice missing
CEACLM0000658,2025-04-30,CEASUB003399,NATIONAL LAKSHMI TYRES,CEA0019,Scheme claim,24,11284.69,6893.57,Open,dealer says slow moving,photo missing
CEACLM0000659,2024-09-29,CEASUB003867,National Manoj Associates,CEA0018,Warranty claim,7,10649.64,2979.60,Open,wrong SKU billed,duplicate suspected
CEACLM0000660,2025-01-26,CEASUB004245,Sree Yusuf Tyres Ltd,CEA0006,Scheme claim,42,16502.62,6585.68,Settled,batch issue,complete
CEACLM0000661,2026-03-02,CEASUB003197,Ganesh Geetha Tyres,CEA0030,Manufacturing defect,43,34679.09,3974.61,Pending photo,damaged in transit,photo missing
CEACLM0000662,2026-01-03,CEASUB004324,Balaji Bala Hardware,CEA0012,Warranty claim,10,46463.38,17455.99,Settled,dealer says slow moving,duplicate suspected
CEACLM0000663,2024-12-20,CEASUB002424,City Chandra Depot,CEA0006,Road hazard,20,33711.27,20405.56,Pending photo,expired stock,invoice missing
CEACLM0000664,2024-05-06,CEADLR000131,Vijaya Anand Distributors,CEA0024,Bead damage,24,42705.13,24235.86,Settled,damaged in transit,invoice missing
CEACLM0000665,2025-01-30,CEASUB002709,City Jagan Agencies,CEA0036,Road hazard,14,74657.71,7881.99,Credit note raised,rate difference,photo missing
CEACLM0000666,2024-08-15,CEASUB000396,Star Yusuf Agro,CEA0028,Bead damage,44,29469.23,20314.43,Credit note raised,expired stock,invoice missing
CEACLM0000667,2024-04-27,CEASUB003503,Lucky Meena Paints,CEA0029,Transit damage,7,50011.48,4520.52,Rejected,batch issue,photo missing
CEACLM0000668,2026-01-07,CEASUB003169,Ganesh Anand Tyres,CEA0023,Transit damage,53,79545.79,8256.74,Credit note raised,wrong SKU billed,invoice missing
CEACLM0000669,28-Dec-24,CEADLR000264,National Suresh Tyres,CEA0031,Scheme claim,50,65593.04,35504.96,Open,leakage,photo missing
CEACLM0000670,03/03/2026,CEASUB001101,Mahalakshmi Senthil Associates,CEA0025,Road hazard,1,20257.99,15042.72,Settled,wrong SKU billed,photo missing
CEACLM0000671,2024-08-15,CEASUB000643,Modern Sowmya Sales,CEA0032,Scheme claim,53,44285.75,13395.39,Settled,wrong SKU billed,duplicate suspected
CEACLM0000672,2024-05-26,CEASUB001247,Mahalakshmi Anand Corporation,CEA0026,Scheme claim,52,26233.29,2467.96,Open,damaged in transit,duplicate suspected
CEACLM0000673,2026-01-05,CEASUB002907,Sree Sowmya Fertilisers,CEA0037,Road hazard,1,73180.30,29010.61,Pending photo,rate difference,duplicate suspected
CEACLM0000674,07/05/2025,CEASUB004204,Shree Naveen Tyres,CEA0010,Manufacturing defect,23,3947.47,1871.30,Rejected,leakage,photo missing
CEACLM0000675,2025-01-16,CEASUB003690,National Ganesh Tyres,CEA0025,Bead damage,10,70919.83,56485.00,Settled,batch issue,duplicate suspected
CEACLM0000676,2024-04-09,CEASUB003538,Mahalakshmi Arun Tyres,CEA0016,Bead damage,14,47254.14,7208.87,Credit note raised,warranty defect,complete
CEACLM0000677,2025-12-12,CEASUB000167,New Kavya Tyres,CEA0025,Tread wear,23,65051.91,32591.10,Credit note raised,warranty defect,invoice missing
CEACLM0000678,2025-10-26,CEASUB003974,Star Sanjay Associates,CEA0004,Tread wear,11,60793.95,1385.70,Pending photo,dealer says slow moving,invoice missing
CEACLM0000679,2025-09-13,CEADLR000147,Royal Manoj Tyres Main,CEA0019,Warranty claim,10,10280.03,8271.14,Credit note raised,wrong SKU billed,photo missing
CEACLM0000680,2026-03-13,CEASUB002230,SRI GANESH HARDWARE,CEA0036,Bead damage,12,66644.24,3028.52,Settled,damaged in transit,invoice missing
CEACLM0000681,2025-01-11,CEADLR000519,Mahalakshmi Naveen Stores,CEA0023,Scheme claim,39,8194.34,8088.41,Approved,damaged in transit,manual approval
CEACLM0000682,2024-11-23,CEADLR000106,Star Lokesh Tyres,CEA0036,Tread wear,2,20495.03,1683.18,Credit note raised,warranty defect,duplicate suspected
CEACLM0000683,2025-03-04,CEASUB000077,Sri Jagan Chemicals,CEA0017,Scheme claim,55,27870.45,14788.35,Credit note raised,warranty defect,photo missing
